,index,Age,Height,Job,Location,Sports,Sex,Longtitude,latitude,Name
791,791,20-24,176.0,other,"novato, california",tennis,Male,20.90424160190936,106.00192632078482,Timothy Bennett
792,792,25-30,174.0,teacher,"oakland, california",football,Male,20.931247321463363,106.0088560409405,Karina Jennings
793,793,>30,170.0,other,"novato, california",football,Male,21.127513453469206,105.83711650563846,William Guzman
794,794,<20,170.0,student,"san francisco, california",football,Male,20.92432805872016,105.95661609354167,Ricky Williams
795,795,>30,173.0,doctor,"petaluma, california",table_tenis,Male,20.952741303035186,105.74221752703514,Kathryn Harris
796,796,>30,163.0,accounting,"san francisco, california",tennis,Female,21.16238406154315,106.00734183291122,Angela Atkinson
797,797,25-30,171.0,doctor,"pinole, california",football,Male,21.141084229343136,105.80144541927127,Levi Dawson
798,798,20-24,166.0,other,"san francisco, california",tennis,Male,21.128882609714356,105.77903656290727,Sheri Wallace
799,799,>30,174.0,other,"pleasant hill, california",tennis,Male,20.985933374449782,105.89389494321452,Jessica Smith
800,800,>30,169.0,engineer,"martinez, california",tennis,Male,21.089087809469962,105.75271478625599,Ashley Morris
801,801,20-24,167.0,teacher,"oakland, california",tennis,Female,20.95175229021845,105.75284243028624,Cheryl Juarez
802,802,>30,164.0,engineer,"oakland, california",swimming,Female,21.34332947938856,105.96586188160745,Lori Wang
803,803,<20,173.0,seller,"san francisco, california",football,Male,20.8869840811221,105.79662094713323,Kara Rivas
804,804,20-24,169.0,other,"san francisco, california",football,Male,21.09760887426058,106.01503877346492,Cindy Walker
805,805,>30,168.0,other,"san carlos, california",football,Male,21.366158700134687,105.88442538548674,Rodney Smith
806,806,>30,172.0,other,"san francisco, california",tennis,Male,20.971362407092244,105.98487210110197,Samantha Lee
807,807,>30,168.0,accounting,"san francisco, california",volleyball,Male,20.98342048597002,105.80677959041594,Ms. Sheila Mclaughlin DDS
808,808,>30,168.0,other,"san francisco, california",volleyball,Female,21.10302594497283,105.7647069331933,Nicole Davis
809,809,>30,168.0,seller,"berkeley, california",tennis,Female,21.270657723911956,105.92528461441701,Scott Ross
810,810,>30,164.0,seller,"berkeley, california",football,Female,20.893690621089483,105.93976857142675,Dr. Bryan Burgess
811,811,>30,166.0,teacher,"san francisco, california",tennis,Male,21.079275383459297,105.81629101038178,Charles Estes
812,812,20-24,164.0,seller,"san francisco, california",football,Female,21.128548713495782,105.86901108621876,Ruth Lang
813,813,25-30,172.0,doctor,"hayward, california",tennis,Male,21.10521399366827,105.87955803686519,Christopher Burke
814,814,25-30,170.0,student,"berkeley, california",tennis,Male,21.30848865631745,105.8247620334434,Veronica Wolf
815,815,25-30,165.0,engineer,"san francisco, california",football,Female,20.89203873784013,105.74794025360781,Zachary Johnson
816,816,20-24,167.0,seller,"san francisco, california",football,Male,21.288831973998015,106.0069461294798,Jason Gibson
817,817,>30,173.0,engineer,"martinez, california",badminton,Male,21.12724172518859,105.76822807398808,Hannah Lawrence
818,818,>30,176.0,accounting,"san rafael, california",football,Male,20.88671377979301,106.02791126134022,Ivan Johnson
819,819,>30,168.0,doctor,"san francisco, california",tennis,Male,20.892869692079223,105.9092204038316,Kayla Flores
820,820,25-30,170.0,other,"san francisco, california",football,Male,20.895856168164528,105.8720638040943,Travis Morris
821,821,>30,171.0,other,"san francisco, california",tennis,Male,21.28574918896942,105.76871584863726,Paul Valenzuela
822,822,>30,168.0,teacher,"palo alto, california",swimming,Female,21.131465485092026,105.96359178073801,Alison Wilson
823,823,>30,170.0,other,"san geronimo, california",tennis,Male,21.270844506224112,105.80601383612834,Ralph Fletcher
824,824,25-30,172.0,engineer,"redwood city, california",tennis,Male,21.204581507108898,105.77330640172814,Joseph Moore
825,825,>30,174.0,seller,"san francisco, california",volleyball,Male,21.005177507438557,105.75954545033993,Tricia Nielsen
826,826,20-24,167.0,other,"san francisco, california",tennis,Male,20.937768445874962,105.98690722782945,Anthony Gray
827,827,25-30,170.0,seller,"san francisco, california",football,Male,21.10618806713114,105.87099316886587,Kathleen Evans
828,828,20-24,171.0,seller,"san francisco, california",badminton,Male,21.069790661502385,105.8674694344023,Terry James
829,829,25-30,172.0,other,"stanford, california",football,Male,20.955758563309473,105.87364933935987,Randy Wood
830,830,>30,168.0,engineer,"san francisco, california",tennis,Male,21.00523911199902,105.83593189989661,Daniel Hernandez
831,831,20-24,171.0,other,"san francisco, california",tennis,Male,21.13989645797194,105.74018498558802,James Bradley
832,832,25-30,172.0,other,"oakland, california",football,Male,21.341853168464446,105.9342043194419,Megan Lopez
833,833,25-30,170.0,other,"san francisco, california",badminton,Male,21.26347427698605,105.9095136165138,Daniel Leonard
834,834,25-30,165.0,accounting,"oakland, california",tennis,Female,20.891112415000382,105.98483811904245,Peter Anderson
835,835,>30,172.0,teacher,"san francisco, california",football,Male,20.956257704354798,105.97362084565914,Jeffery Perry
836,836,20-24,168.0,doctor,"san francisco, california",tennis,Male,21.283761419994367,105.88291218116568,Jamie Pratt
837,837,25-30,172.0,other,"san francisco, california",tennis,Male,20.94594408448351,105.79873582018922,Lori Mckee
838,838,25-30,163.0,other,"emeryville, california",tennis,Female,21.30394043269376,105.87266640182936,Nicole Shah
839,839,>30,169.0,accounting,"san francisco, california",swimming,Male,21.27599655947707,105.89724151292037,Christina Murphy
840,840,20-24,175.0,doctor,"san mateo, california",tennis,Male,21.234079956998368,105.86851950296995,Joseph Matthews
841,841,>30,166.0,other,"oakland, california",volleyball,Female,21.238807654887452,105.74733882843748,Heidi Rasmussen
842,842,25-30,172.0,seller,"san francisco, california",tennis,Male,21.04563991916729,105.79958167383309,Denise Hill
843,843,>30,170.0,other,"san francisco, california",football,Male,21.222686661475258,105.97758940597724,Joshua Waller
844,844,>30,174.0,other,"redwood city, california",tennis,Male,21.162346187556455,105.92215801211661,Samantha Smith
845,845,25-30,172.0,other,"san mateo, california",tennis,Male,20.973822033674853,105.93351304219073,Victor Schwartz
846,846,>30,168.0,other,"berkeley, california",tennis,Male,21.143899410480543,105.97785993580779,Kayla Farley
847,847,>30,169.0,engineer,"san francisco, california",basketball,Male,21.033396176840462,105.90151945968337,Rachel Frey
848,848,>30,165.0,doctor,"san francisco, california",badminton,Female,21.3478727654518,105.8192175143546,Jennifer Harvey
849,849,>30,171.0,engineer,"san mateo, california",football,Female,21.249992178498943,106.00827631555013,Cody Roach
850,850,25-30,164.0,other,"oakland, california",tennis,Female,20.995812645729202,105.79145754189342,Anthony Flores
851,851,>30,172.0,other,"san francisco, california",football,Female,20.98836968794064,105.88284720804722,Christopher Garrison
852,852,25-30,170.0,engineer,"san francisco, california",football,Male,21.310190095828986,105.74487103348133,Brian Nolan
853,853,>30,170.0,student,"berkeley, california",football,Male,20.961965676322336,105.80429610871411,Carla Brown
854,854,25-30,169.0,doctor,"san mateo, california",tennis,Female,21.077439632215427,105.81245133703489,Pamela Valencia
855,855,>30,167.0,engineer,"san francisco, california",badminton,Male,21.031218949629277,105.7696931614339,Justin Vega
856,856,25-30,164.0,other,"san bruno, california",badminton,Male,21.06917284900786,105.96721099648593,Jeffrey Gomez
857,857,>30,168.0,other,"san francisco, california",table_tenis,Male,21.144860158719286,105.90254129935828,Heather Hill
858,858,>30,173.0,other,"san francisco, california",tennis,Male,21.043163983344805,105.8322045676074,Jessica Mayer
859,859,>30,166.0,doctor,"berkeley, california",football,Female,20.898358948065525,105.73877924621392,Marie Garcia
860,860,>30,161.0,seller,"berkeley, california",tennis,Female,21.198898551239676,105.91517575500494,Elizabeth Ruiz
861,861,25-30,176.0,other,"san francisco, california",football,Male,21.120548076044056,105.9608872019142,Sherri Marshall
862,862,25-30,175.0,other,"san francisco, california",football,Male,21.028543212653002,105.78325199292112,Andrea Anderson
863,863,25-30,172.0,other,"palo alto, california",football,Male,20.96953860407562,105.9380834283906,Lawrence George
864,864,>30,170.0,other,"oakland, california",volleyball,Male,21.286984272583435,105.88564116114081,Ashley Garcia
865,865,>30,166.0,other,"san francisco, california",tennis,Female,21.088702240521105,105.76862680121714,Danielle Thompson
866,866,25-30,169.0,other,"berkeley, california",tennis,Male,21.125069631551046,105.74513803688292,Sheila Brown
867,867,20-24,163.0,engineer,"alameda, california",badminton,Female,21.09694198604409,105.77195839162353,Carlos Wilson
868,868,>30,166.0,student,"berkeley, california",tennis,Male,20.964067355126062,105.7505914823329,Andrew Harris
869,869,20-24,168.0,other,"san francisco, california",tennis,Male,21.00370761696283,106.00187135433393,Linda Hodge
870,870,25-30,173.0,engineer,"san francisco, california",football,Male,21.361007793491275,105.9003828434284,Jonathan Lara
871,871,20-24,173.0,seller,"san francisco, california",football,Male,21.02689964051498,105.97158232035125,Parker Roberts
872,872,25-30,164.0,other,"berkeley, california",tennis,Female,21.0672928096604,105.93880734649653,David Jackson
873,873,20-24,168.0,other,"san francisco, california",football,Female,21.085202394964984,105.88023248886667,Cody Gray
874,874,20-24,168.0,seller,"san francisco, california",football,Male,20.990683534603363,105.83920800920649,Tommy Weaver
875,875,20-24,167.0,other,"oakland, california",tennis,Female,21.35842809421845,105.78131328938804,Joshua Fuentes
876,876,25-30,167.0,other,"mountain view, california",tennis,Male,21.279493488112923,105.73919690280644,Kirsten Nguyen
877,877,>30,170.0,engineer,"berkeley, california",tennis,Male,21.07729473207272,105.99298019542319,Carrie Hernandez
878,878,>30,163.0,doctor,"belmont, california",football,Female,21.234354579178948,105.73808876846095,Maureen Myers
879,879,25-30,172.0,engineer,"san francisco, california",tennis,Male,20.972557339070367,105.7948794437275,Eric Jackson
880,880,>30,172.0,other,"san francisco, california",tennis,Male,21.051969153862444,105.96242580507148,Joshua Garrett
881,881,25-30,167.0,other,"san mateo, california",football,Male,21.218277850611003,105.99221941451779,Anita Shaw
882,882,20-24,166.0,student,"san francisco, california",tennis,Female,21.18445295044368,105.82097152751538,Jacob Hall
883,883,20-24,163.0,seller,"san francisco, california",football,Female,21.345565506626773,105.79067726840715,Kimberly Pope
884,884,>30,173.0,engineer,"oakland, california",tennis,Male,21.151189125914623,105.98804026483064,Steven Allen
885,885,25-30,165.0,seller,"oakland, california",tennis,Female,20.94745098695699,105.8758319267841,Stephanie Obrien
886,886,25-30,176.0,engineer,"menlo park, california",badminton,Male,21.167020350785194,105.77481799396458,Emily Wilson
887,887,25-30,166.0,other,"oakland, california",tennis,Female,20.93150913490052,105.89870427141861,William Miller
888,888,>30,174.0,teacher,"san mateo, california",basketball,Male,20.970897798620815,105.7783083895239,Paul Gordon
889,889,>30,165.0,doctor,"berkeley, california",volleyball,Female,21.13145300140051,105.83366675775402,Marcus Palmer
890,890,20-24,171.0,student,"san francisco, california",football,Male,21.07323073739046,105.77898395533236,Phillip Price
891,891,>30,168.0,accounting,"san francisco, california",football,Male,20.958847934798513,105.75596549473073,Jason Santiago
892,892,>30,170.0,engineer,"menlo park, california",badminton,Male,20.976456807447164,105.84477802052584,Margaret Baker
893,893,25-30,162.0,other,"san francisco, california",tennis,Female,21.01218002874128,105.96712870182263,Corey Jones
894,894,25-30,165.0,other,"oakland, california",tennis,Female,21.06267196206293,105.77563604261529,Megan Murphy
895,895,25-30,167.0,teacher,"san francisco, california",tennis,Female,21.222349183908204,105.79999745806803,Benjamin Wilkins
896,896,>30,164.0,other,"san francisco, california",football,Female,21.04050527146408,105.76291524881923,Nathan Clark
897,897,20-24,162.0,student,"san francisco, california",football,Female,21.133104099542194,105.77133924011036,Matthew Pugh
898,898,25-30,166.0,other,"san francisco, california",basketball,Female,21.070814282533576,106.02512556003155,Amy Brooks
899,899,25-30,170.0,seller,"san francisco, california",football,Female,21.079572848315124,105.77064666662979,Allen Torres
900,900,20-24,166.0,other,"oakland, california",tennis,Female,21.03378637539164,105.85477134488002,Robert Kelley
901,901,20-24,167.0,student,"emeryville, california",football,Female,21.209212308854614,105.95451739640974,Ashley Diaz
902,902,>30,172.0,other,"oakland, california",badminton,Male,20.917749766594458,105.99503007086501,Candace Booth
903,903,20-24,167.0,other,"san francisco, california",tennis,Male,21.337000355461285,105.80750944936919,Valerie Wilson
904,904,25-30,173.0,teacher,"stanford, california",badminton,Male,21.225348548716944,105.79476293402608,April Hawkins
905,905,>30,165.0,accounting,"san francisco, california",tennis,Female,21.084903204703686,105.91132960679154,Mary Edwards
906,906,25-30,172.0,seller,"oakland, california",basketball,Male,20.915668753783248,105.937820645898,John Wallace
907,907,>30,166.0,seller,"san francisco, california",football,Male,20.902824830596575,105.85931190229348,William Wells
908,908,20-24,167.0,doctor,"martinez, california",basketball,Female,21.15588107032748,105.93520325799699,David Stein
909,909,20-24,158.0,other,"san francisco, california",tennis,Female,21.377380975546508,105.96284812531711,Jamie Rush
910,910,>30,162.0,other,"larkspur, california",tennis,Female,21.27617722944106,105.75844846721887,Tamara Turner
911,911,>30,169.0,other,"san francisco, california",football,Male,21.33174509666607,105.92431137225209,James Lyons
912,912,>30,172.0,other,"san francisco, california",tennis,Male,21.37911862343484,106.00092598088624,Tiffany Hayes
913,913,>30,167.0,teacher,"berkeley, california",football,Male,21.133042764608412,105.94623341452127,Tammy Carter
914,914,>30,170.0,other,"san rafael, california",tennis,Male,21.237743938263044,105.97211203436311,Susan Johnson
915,915,>30,164.0,other,"san francisco, california",tennis,Female,20.94621377551265,105.94459775993873,Alicia Mccann
916,916,25-30,170.0,seller,"berkeley, california",tennis,Male,20.973944543511173,106.02273569378937,Nathan Alexander
917,917,25-30,166.0,engineer,"san francisco, california",football,Male,20.941420910284094,105.76107561405328,Joseph Crawford
918,918,25-30,170.0,engineer,"walnut creek, california",football,Male,21.162498451901783,105.88473653595355,Karen Zimmerman
919,919,20-24,164.0,other,"san francisco, california",tennis,Female,21.12093373780344,105.96295573229597,Tammy Thornton
920,920,>30,170.0,other,"san francisco, california",tennis,Male,21.020187373612863,105.94914744135576,Patrick Pugh
921,921,25-30,166.0,seller,"san francisco, california",tennis,Male,20.900487971746745,105.83603996916997,Matthew Ellis
922,922,25-30,169.0,other,"san francisco, california",tennis,Male,20.890199717092557,105.76117488480304,Andrea Carter
923,923,>30,173.0,other,"san francisco, california",football,Male,21.063661545753217,105.7939887476874,Kim Clark
924,924,20-24,165.0,seller,"san francisco, california",football,Female,21.178334324592864,105.91953795174916,Ashley Bell
925,925,20-24,166.0,seller,"san mateo, california",football,Female,21.010750003075202,105.8423755122749,Dr. Michael Pacheco
926,926,25-30,172.0,seller,"berkeley, california",football,Male,20.9498741401779,106.00820867287439,Amanda Garcia
927,927,>30,166.0,other,"san mateo, california",table_tenis,Female,21.140423782892384,106.02986827606756,Anna Mullen
928,928,25-30,161.0,seller,"san francisco, california",football,Female,21.30301752773268,105.82866521295585,Jason Jones
929,929,20-24,167.0,engineer,"alameda, california",football,Male,20.954581728850755,105.99344421559225,Karen Allen
930,930,20-24,174.0,other,"san francisco, california",football,Male,21.193020731285344,105.74115480926606,Kaitlyn Collier
931,931,25-30,164.0,other,"san francisco, california",tennis,Male,21.20625396865888,105.99542553357564,Angela Ellis
932,932,25-30,174.0,engineer,"san francisco, california",tennis,Male,20.918390568965016,105.92542841404827,Stephanie Edwards
933,933,>30,167.0,seller,"oakland, california",tennis,Female,21.11984048014537,105.95244313557538,Kathy Meyer
934,934,>30,168.0,other,"san francisco, california",basketball,Male,21.080846691025993,105.94159160009268,Ashley Frazier
935,935,>30,170.0,engineer,"palo alto, california",tennis,Male,21.28261097796298,106.00080250134009,Jonathan Young
936,936,20-24,165.0,engineer,"san francisco, california",tennis,Female,21.133401983724433,106.02885588722391,Amanda Guzman
937,937,20-24,171.0,other,"oakland, california",tennis,Male,21.207041979552347,105.86754881715365,Michele Fowler
938,938,>30,164.0,other,"berkeley, california",tennis,Male,21.161993825820083,105.98975689515913,Andre Scott
939,939,25-30,167.0,seller,"san francisco, california",football,Male,21.06503219463457,106.02749954441497,Patrick Miller
940,940,25-30,164.0,doctor,"san francisco, california",football,Female,21.27346400714661,105.91727057035948,William Johnson
941,941,25-30,166.0,seller,"oakland, california",football,Female,21.03065090406046,105.96068968145539,Sophia Velez
942,942,>30,171.0,other,"san francisco, california",tennis,Male,21.201555293005164,105.87818962867459,Christopher Miller
943,943,>30,167.0,engineer,"pinole, california",tennis,Female,20.98548841873561,105.96881514584169,Gregory Rodriguez
944,944,25-30,173.0,other,"san francisco, california",football,Male,20.972411348813573,105.78184096786818,Brittany Caldwell
945,945,>30,166.0,other,"san francisco, california",tennis,Male,21.20872048796396,106.02607490941497,Diane Davila
946,946,25-30,174.0,engineer,"san francisco, california",football,Male,20.971470308977427,105.73629130649529,Michaela Smith
947,947,>30,167.0,other,"san francisco, california",tennis,Female,21.091744634421534,105.83642342349638,Marcus Sims
948,948,25-30,166.0,seller,"berkeley, california",tennis,Female,21.113246506112112,105.90217219395359,Amanda Jones
949,949,>30,171.0,seller,"san leandro, california",football,Male,21.35305719157336,105.90927548386442,Jonathan Everett
950,950,25-30,169.0,other,"san francisco, california",tennis,Male,21.09401036429038,105.88592797478469,Joseph Davis
951,951,>30,171.0,other,"san francisco, california",volleyball,Male,21.36367482657071,105.9876039658979,Samantha Park
952,952,25-30,168.0,other,"burlingame, california",tennis,Female,21.323231009509072,105.75108060781992,Jeffery Cobb
953,953,20-24,161.0,other,"oakland, california",tennis,Female,20.916135586039353,105.98172165179497,Darryl Weber
954,954,>30,175.0,seller,"san francisco, california",football,Male,21.140523898626537,105.86886993061904,Theresa Shaw
955,955,20-24,166.0,seller,"berkeley, california",football,Female,20.983763170066112,105.97037439717887,Charlene Jones
956,956,>30,174.0,other,"san francisco, california",tennis,Male,20.977261030568755,105.83390358300096,Christopher Roberts
957,957,>30,169.0,other,"san francisco, california",tennis,Male,21.312604007758928,105.95080729830701,Victoria Chaney
958,958,20-24,162.0,seller,"san francisco, california",tennis,Female,20.930075489577803,105.73395008480337,Tonya Hill
959,959,20-24,165.0,student,"berkeley, california",tennis,Female,21.115008532296716,105.91648371981407,Diane Wright
960,960,>30,160.0,teacher,"albany, california",football,Female,21.163011260259175,105.94118590967429,Christopher Mcfarland MD
961,961,25-30,174.0,other,"palo alto, california",tennis,Male,20.902988426313534,105.87301992592472,Ryan Morris
962,962,20-24,168.0,seller,"san francisco, california",football,Male,21.29585354776325,105.81360254333728,Mitchell Forbes
963,963,20-24,164.0,teacher,"san francisco, california",football,Female,21.167289322708616,105.7443968903358,Bryce Stephens
964,964,>30,173.0,student,"berkeley, california",football,Male,21.26932287090142,105.78277679173078,Maria Jackson
965,965,>30,164.0,engineer,"san francisco, california",football,Female,21.058499666124483,105.78212639726613,Jessica White
966,966,25-30,167.0,other,"san francisco, california",football,Female,21.04318914560889,105.86259975797621,Brian Farley
967,967,25-30,173.0,other,"orinda, california",tennis,Male,20.887641297937158,106.01094271626836,Timothy Blevins
968,968,>30,166.0,doctor,"oakland, california",tennis,Female,21.062082867267684,105.99486206320442,Elizabeth Sanchez
969,969,20-24,160.0,other,"san francisco, california",tennis,Female,21.10171295712132,105.92850420586535,Sally Thompson
970,970,20-24,170.0,other,"san francisco, california",football,Female,21.014311644370633,106.01685856596876,Andrew Gross
971,971,>30,169.0,other,"san francisco, california",table_tenis,Male,20.90767847859733,105.78112553235407,Connor Carter
972,972,>30,167.0,other,"san rafael, california",football,Male,21.3492660247008,105.87271344620274,Jessica Graham
973,973,>30,172.0,other,"south san francisco, california",badminton,Male,21.255680919541373,105.8626835684308,Jason Aguirre
974,974,>30,171.0,other,"san francisco, california",tennis,Male,21.20064530647274,105.99872345429377,Brianna Owens
975,975,20-24,165.0,other,"san francisco, california",football,Female,21.374224570812597,105.78558431756188,Juan Jacobs
976,976,25-30,172.0,other,"berkeley, california",football,Male,21.35860319879374,105.96139911137354,Katherine Nelson
977,977,20-24,165.0,student,"berkeley, california",tennis,Female,21.348961120977755,105.79256523065642,Debra Morgan
978,978,>30,171.0,engineer,"san francisco, california",football,Male,21.298325522027874,105.77767844146051,Jessica Davila
979,979,25-30,166.0,other,"san francisco, california",football,Female,20.91017246089065,105.83275470466783,Nathan Ross
980,980,>30,169.0,engineer,"san francisco, california",tennis,Male,21.002888997011073,105.73556836303871,Amy Heath
981,981,25-30,166.0,student,"oakland, california",swimming,Female,20.922107015351404,105.91998568606449,Elizabeth Hamilton
982,982,25-30,174.0,other,"san francisco, california",football,Male,21.163575012240486,105.88686270207475,Jessica Baird
983,983,20-24,173.0,seller,"berkeley, california",tennis,Male,21.239226453796594,105.92759643137707,Richard Bryant
984,984,>30,164.0,teacher,"walnut creek, california",tennis,Female,21.294951945655036,106.00932547939782,Anthony Mitchell
985,985,>30,164.0,other,"san francisco, california",badminton,Female,20.895259110278115,106.02303676942118,Daniel Taylor
986,986,25-30,170.0,other,"san francisco, california",tennis,Female,21.196496298515275,105.92204422743349,Ashley House
987,987,20-24,166.0,engineer,"san francisco, california",tennis,Female,21.129072684709445,106.00136605699267,Nicole Vang
988,988,>30,174.0,other,"san francisco, california",football,Male,21.129457389739056,106.01613648652223,Sean Cohen
989,989,20-24,166.0,student,"berkeley, california",tennis,Female,21.187491801590433,105.8174172642114,Melissa Jensen
990,990,25-30,166.0,student,"oakland, california",swimming,Female,21.05202636329584,105.88836151678376,Bradley Ellison
991,991,>30,168.0,engineer,"san francisco, california",swimming,Female,21.009815395064674,106.00263294219242,Gail Dixon
992,992,20-24,161.0,other,"hayward, california",tennis,Female,20.89401009112295,105.97432069580681,Bryce Reynolds
993,993,>30,168.0,seller,"san francisco, california",football,Male,21.178885786505756,105.89898103841342,Angela Burgess
994,994,>30,172.0,other,"oakland, california",tennis,Male,20.96324966057118,105.82870882798645,Roberto Anderson
995,995,25-30,172.0,other,"san francisco, california",tennis,Male,21.199904861184987,105.95102020505077,Angela Taylor
996,996,>30,167.0,other,"san francisco, california",tennis,Male,20.970539684671436,106.00087773206272,Michael Mcpherson
997,997,>30,159.0,seller,"san francisco, california",tennis,Female,21.100647506788825,105.78611594429607,Sabrina Williams
998,998,>30,168.0,other,"san francisco, california",tennis,Female,20.999003220312492,105.92962494326048,Jeffrey Mckee
999,999,>30,165.0,other,"san francisco, california",table_tenis,Female,21.23338785445591,106.0303474718303,Billy Lowe
